pm2.5,year,month,day,hour,dew_point,temperature,pressure,wind_direction,wind_speed,snow_hours,rain_hours
336,2010,1,19,16,-3,2,1018,cv,1.34,0,0
357,2010,1,19,17,-2,2,1018,NE,0.89,0,0
485,2010,1,19,18,-3,1,1018,cv,0.89,0,0
426,2010,1,19,19,-3,2,1020,NW,1.79,0,0
403,2010,1,19,20,-3,1,1020,NW,4.92,0,0
374,2010,1,19,21,-3,0,1021,NW,6.71,0,0
333,2010,1,19,22,-3,0,1021,NW,8.5,0,0
343,2010,1,19,23,-3,1,1020,NW,11.63,0,0
364,2010,1,20,0,-2,0,1021,NW,14.76,0,0
389,2010,1,20,1,-2,-1,1022,NW,16.55,0,0
368,2010,1,20,2,-4,-2,1022,NW,19.68,0,0
267,2010,1,20,3,-2,-1,1023,NW,25.49,0,0
71,2010,1,20,4,-3,1,1023,NW,28.62,0,0
81,2010,1,20,5,-3,0,1024,NW,31.75,0,0
51,2010,1,20,6,-5,2,1026,NW,36.67,0,0
49,2010,1,20,7,-9,1,1027,NW,41.59,0,0
44,2010,1,20,8,-10,0,1028,NW,48.74,0,0
45,2010,1,20,9,-10,0,1030,NW,55.89,0,0
35,2010,1,20,10,-11,1,1032,NW,63.04,0,0
29,2010,1,20,11,-13,0,1033,NW,71.09,0,0
27,2010,1,20,12,-13,0,1033,NW,78.24,0,0
29,2010,1,20,13,-13,-1,1033,NE,8.05,0,0
16,2010,1,20,14,-13,-1,1032,NW,7.15,0,0
23,2010,1,20,15,-15,-1,1032,NE,5.81,0,0
28,2010,1,20,16,-14,-1,1033,NW,5.81,0,0
22,2010,1,20,17,-15,-2,1033,NW,12.96,0,0
11,2010,1,20,18,-16,-3,1034,NW,21.01,0,0
25,2010,1,20,19,-17,-4,1035,NW,28.16,0,0
16,2010,1,20,20,-19,-3,1036,NW,37.99,0,0
20,2010,1,20,21,-18,-4,1037,NW,46.93,0,0
20,2010,1,20,22,-19,-4,1038,NW,55.87,0,0
18,2010,1,20,23,-19,-5,1038,NW,65.7,0,0
18,2010,1,21,0,-20,-6,1038,NW,75.53,0,0
17,2010,1,21,1,-20,-6,1038,NW,85.36,0,0
17,2010,1,21,2,-20,-7,1038,NW,95.19,0,0
17,2010,1,21,3,-22,-8,1038,NW,103.24,0,0
15,2010,1,21,4,-23,-8,1038,NW,111.29,0,0
19,2010,1,21,5,-24,-9,1038,NW,118.44,0,0
16,2010,1,21,6,-24,-9,1038,NW,128.27,0,0
18,2010,1,21,7,-25,-9,1038,NW,138.1,0,0
18,2010,1,21,8,-25,-8,1039,NW,147.04,0,0
18,2010,1,21,9,-25,-8,1039,NW,155.98,0,0
26,2010,1,21,10,-22,-7,1039,NW,160.9,0,0
26,2010,1,21,11,-22,-7,1038,NE,3.13,0,0
25,2010,1,21,12,-22,-5,1037,NW,4.02,0,0
24,2010,1,21,13,-21,-5,1035,NE,3.13,0,0
15,2010,1,21,14,-21,-4,1034,SE,1.79,0,0
17,2010,1,21,15,-20,-3,1034,NE,1.79,0,0
15,2010,1,21,16,-21,-2,1033,NW,4.92,0,0
21,2010,1,21,17,-20,-2,1033,NW,10.73,0,0
40,2010,1,21,18,-20,-2,1034,NW,15.65,0,0
51,2010,1,21,19,-19,-3,1034,NW,21.46,0,0
45,2010,1,21,20,-19,-3,1035,NW,25.48,0,0
61,2010,1,21,21,-17,-8,1035,NE,0.89,0,0
72,2010,1,21,22,-18,-9,1035,NW,1.79,0,0
38,2010,1,21,23,-18,-9,1035,NW,3.58,0,0
35,2010,1,22,0,-18,-6,1036,NW,7.6,0,0
29,2010,1,22,1,-20,-4,1037,NW,17.43,0,0
26,2010,1,22,2,-21,-5,1037,NW,27.26,0,0
18,2010,1,22,3,-21,-6,1037,NW,35.31,0,0
15,2010,1,22,4,-20,-7,1036,NW,42.46,0,0
15,2010,1,22,5,-20,-7,1035,NW,48.27,0,0
22,2010,1,22,6,-20,-7,1035,NW,54.08,0,0
21,2010,1,22,7,-20,-7,1036,NW,59,0,0
19,2010,1,22,8,-19,-7,1036,NW,63.92,0,0
22,2010,1,22,9,-20,-5,1036,NW,67.94,0,0
25,2010,1,22,10,-19,-4,1036,NW,75.09,0,0
22,2010,1,22,11,-19,-4,1036,NW,84.03,0,0
26,2010,1,22,12,-19,-3,1035,NW,95.21,0,0
32,2010,1,22,13,-18,-3,1034,NW,105.04,0,0
30,2010,1,22,14,-19,-2,1033,NW,114.87,0,0
32,2010,1,22,15,-18,-2,1032,NW,124.7,0,0
30,2010,1,22,16,-18,-2,1032,NW,133.64,0,0
32,2010,1,22,17,-18,-2,1032,NW,139.45,0,0
37,2010,1,22,18,-18,-3,1032,NW,144.37,0,0
49,2010,1,22,19,-17,-5,1033,NW,149.29,0,0
47,2010,1,22,20,-18,-4,1033,NW,153.31,0,0
39,2010,1,22,21,-17,-4,1032,NW,159.12,0,0
35,2010,1,22,22,-17,-4,1032,NW,164.04,0,0
48,2010,1,22,23,-17,-7,1032,NW,168.06,0,0
49,2010,1,23,0,-17,-4,1033,NW,172.08,0,0
24,2010,1,23,1,-17,-8,1033,cv,0.89,0,0
23,2010,1,23,2,-17,-5,1032,NW,4.92,0,0
20,2010,1,23,3,-18,-6,1032,NW,8.05,0,0
19,2010,1,23,4,-18,-5,1031,NW,12.97,0,0
16,2010,1,23,5,-18,-6,1031,NW,16.1,0,0
22,2010,1,23,6,-18,-7,1031,NW,20.12,0,0
24,2010,1,23,7,-18,-7,1031,NW,24.14,0,0
24,2010,1,23,8,-18,-6,1031,NW,25.93,0,0
41,2010,1,23,9,-18,-2,1031,NW,30.85,0,0
23,2010,1,23,10,-17,-1,1031,NW,38.9,0,0
19,2010,1,23,11,-17,0,1030,NW,46.95,0,0
15,2010,1,23,12,-19,1,1029,NW,55,0,0
19,2010,1,23,13,-20,2,1027,NW,63.05,0,0
17,2010,1,23,14,-19,2,1025,NW,71.1,0,0
17,2010,1,23,15,-19,3,1024,NW,79.15,0,0
22,2010,1,23,16,-19,3,1024,NW,86.3,0,0
NA,2010,1,23,17,-18,2,1024,NW,91.22,0,0
NA,2010,1,23,18,-18,1,1024,NW,96.14,0,0
NA,2010,1,23,19,-17,0,1024,NW,100.16,0,0
NA,2010,1,23,20,-18,0,1024,SE,1.79,0,0
NA,2010,1,23,21,-15,-3,1024,cv,0.89,0,0
NA,2010,1,23,22,-16,0,1023,NW,1.79,0,0
NA,2010,1,23,23,-16,0,1023,NW,4.92,0,0
NA,2010,1,24,0,-15,-2,1022,NW,6.71,0,0
NA,2010,1,24,1,-14,-7,1022,cv,0.45,0,0
NA,2010,1,24,2,-14,-8,1021,NW,1.79,0,0
NA,2010,1,24,3,-16,-11,1021,NW,3.58,0,0
NA,2010,1,24,4,-14,-9,1019,NW,4.47,0,0
NA,2010,1,24,5,-15,-10,1019,cv,0.89,0,0
NA,2010,1,24,6,-16,-12,1019,SE,0.89,0,0
NA,2010,1,24,7,-15,-12,1019,cv,0.89,0,0
NA,2010,1,24,8,-16,-13,1019,NE,1.79,0,0
NA,2010,1,24,9,-13,-7,1020,cv,0.89,0,0
NA,2010,1,24,10,-12,-4,1019,cv,1.78,0,0
NA,2010,1,24,11,-13,0,1019,cv,2.67,0,0
NA,2010,1,24,12,-16,4,1018,NW,4.02,0,0
NA,2010,1,24,13,-19,5,1017,NW,13.85,0,0
NA,2010,1,24,14,-18,5,1017,NW,22.79,0,0
NA,2010,1,24,15,-19,5,1017,NW,32.62,0,0
NA,2010,1,24,16,-20,5,1018,NW,40.67,0,0
NA,2010,1,24,17,-19,3,1020,NW,49.61,0,0
NA,2010,1,24,18,-18,1,1023,NW,61.68,0,0
NA,2010,1,24,19,-20,-1,1027,NW,76.88,0,0
NA,2010,1,24,20,-20,-2,1028,NW,89.84,0,0
NA,2010,1,24,21,-21,-3,1029,NW,98.78,0,0
NA,2010,1,24,22,-25,-4,1030,NW,113.98,0,0
NA,2010,1,24,23,-26,-5,1031,NW,129.18,0,0
NA,2010,1,25,0,-25,-5,1031,NW,141.25,0,0
NA,2010,1,25,1,-25,-6,1031,NW,150.19,0,0
NA,2010,1,25,2,-24,-6,1032,NW,162.26,0,0
NA,2010,1,25,3,-24,-6,1033,NW,172.09,0,0
NA,2010,1,25,4,-23,-6,1033,NW,181.92,0,0
NA,2010,1,25,5,-22,-7,1033,NW,187.73,0,0
NA,2010,1,25,6,-21,-7,1033,NW,192.65,0,0
NA,2010,1,25,7,-21,-7,1034,NW,196.67,0,0
NA,2010,1,25,8,-21,-6,1035,NW,201.59,0,0
NA,2010,1,25,9,-21,-4,1036,NW,207.4,0,0
NA,2010,1,25,10,-22,-3,1036,NW,216.34,0,0
NA,2010,1,25,11,-22,-2,1036,NW,222.15,0,0
NA,2010,1,25,12,-23,-1,1035,NW,230.2,0,0
NA,2010,1,25,13,-26,1,1033,NW,238.25,0,0
NA,2010,1,25,14,-25,2,1032,NW,245.4,0,0
NA,2010,1,25,15,-25,2,1031,NW,252.55,0,0
NA,2010,1,25,16,-24,2,1031,NW,257.47,0,0
NA,2010,1,25,17,-22,1,1031,SE,4.02,0,0
NA,2010,1,25,18,-19,-1,1031,SE,7.15,0,0
NA,2010,1,25,19,-19,-1,1031,SE,10.28,0,0
NA,2010,1,25,20,-17,-4,1031,SE,12.07,0,0
NA,2010,1,25,21,-18,-1,1031,SE,15.2,0,0
NA,2010,1,25,22,-18,-5,1030,cv,0.89,0,0
NA,2010,1,25,23,-18,-3,1030,SE,3.13,0,0
NA,2010,1,26,0,-16,-9,1030,cv,0.89,0,0
NA,2010,1,26,1,-16,-8,1029,cv,1.78,0,0
NA,2010,1,26,2,-16,-11,1029,cv,2.23,0,0
NA,2010,1,26,3,-16,-12,1029,cv,3.12,0,0
NA,2010,1,26,4,-16,-10,1028,NW,3.13,0,0
NA,2010,1,26,5,-17,-10,1028,NW,4.92,0,0
NA,2010,1,26,6,-17,-12,1027,NW,6.71,0,0
NA,2010,1,26,7,-17,-10,1027,NW,8.5,0,0
NA,2010,1,26,8,-18,-13,1028,NE,1.79,0,0
NA,2010,1,26,9,-16,-8,1028,NW,4.02,0,0
NA,2010,1,26,10,-16,-6,1027,NW,5.81,0,0
NA,2010,1,26,11,-15,-3,1027,cv,0.89,0,0
88,2010,1,26,12,-15,-1,1025,SE,1.79,0,0
85,2010,1,26,13,-18,0,1024,SE,3.58,0,0
90,2010,1,26,14,-19,1,1023,cv,0.89,0,0
127,2010,1,26,15,-18,2,1021,SE,1.79,0,0
144,2010,1,26,16,-17,1,1021,SE,4.92,0,0
203,2010,1,26,17,-14,-1,1021,SE,5.81,0,0
199,2010,1,26,18,-13,-3,1021,SE,6.7,0,0
231,2010,1,26,19,-13,-3,1021,cv,0.89,0,0
274,2010,1,26,20,-11,-5,1020,NE,0.89,0,0
340,2010,1,26,21,-13,-6,1020,NW,1.79,0,0
298,2010,1,26,22,-11,-5,1020,cv,0.89,0,0
268,2010,1,26,23,-11,-4,1019,NW,1.79,0,0
299,2010,1,27,0,-11,-4,1019,NW,3.58,0,0
300,2010,1,27,1,-12,-3,1018,NW,5.37,0,0
240,2010,1,27,2,-11,-4,1017,NW,7.16,0,0
213,2010,1,27,3,-11,-4,1016,NW,10.29,0,0
171,2010,1,27,4,-12,-3,1016,NW,12.08,0,0
153,2010,1,27,5,-11,-4,1016,NW,15.21,0,0
153,2010,1,27,6,-11,-5,1015,NW,17,0,0
140,2010,1,27,7,-11,-4,1015,NW,18.79,0,0
147,2010,1,27,8,-11,-3,1015,NE,3.13,0,0
158,2010,1,27,9,-10,-1,1015,NE,6.26,0,0
153,2010,1,27,10,-9,1,1015,NE,9.39,0,0
154,2010,1,27,11,-9,3,1015,NW,1.79,0,0
143,2010,1,27,12,-9,4,1014,NW,4.92,0,0
90,2010,1,27,13,-9,6,1013,NW,8.05,0,0
55,2010,1,27,14,-13,8,1012,NW,16.1,0,0
52,2010,1,27,15,-14,8,1013,NW,24.15,0,0
41,2010,1,27,16,-14,7,1014,NW,32.2,0,0
29,2010,1,27,17,-13,7,1015,NW,39.35,0,0
37,2010,1,27,18,-13,5,1016,NW,47.4,0,0
49,2010,1,27,19,-12,4,1018,NW,52.32,0,0
56,2010,1,27,20,-13,3,1019,NW,56.34,0,0
38,2010,1,27,21,-14,3,1020,NW,62.15,0,0
37,2010,1,27,22,-14,3,1021,NW,67.96,0,0
28,2010,1,27,23,-14,0,1022,NW,71.98,0,0
20,2010,1,28,0,-13,-1,1023,NW,76.9,0,0
22,2010,1,28,1,-15,-1,1023,NE,7.15,0,0
27,2010,1,28,2,-15,-1,1024,NE,12.07,0,0
34,2010,1,28,3,-15,-2,1025,NE,16.09,0,0
27,2010,1,28,4,-15,-2,1025,NE,21.01,0,0
32,2010,1,28,5,-15,-3,1025,NE,25.03,0,0
28,2010,1,28,6,-15,-3,1025,NW,3.13,0,0
28,2010,1,28,7,-15,-3,1026,NW,8.05,0,0
18,2010,1,28,8,-16,-3,1027,NW,12.97,0,0
17,2010,1,28,9,-17,-2,1028,NW,20.12,0,0
16,2010,1,28,10,-18,-2,1029,NW,25.93,0,0
18,2010,1,28,11,-19,-1,1028,NW,35.76,0,0
16,2010,1,28,12,-21,1,1027,NW,44.7,0,0
12,2010,1,28,13,-24,1,1026,NW,53.64,0,0
13,2010,1,28,14,-25,1,1026,NW,62.58,0,0
23,2010,1,28,15,-25,1,1026,NW,72.41,0,0
21,2010,1,28,16,-24,1,1026,NW,82.24,0,0
13,2010,1,28,17,-25,0,1026,NW,91.18,0,0
14,2010,1,28,18,-22,0,1027,NW,99.23,0,0
23,2010,1,28,19,-20,-1,1027,NW,103.25,0,0
16,2010,1,28,20,-21,-1,1027,NW,105.04,0,0
25,2010,1,28,21,-21,-4,1028,NE,0.89,0,0
20,2010,1,28,22,-21,-2,1027,NW,4.02,0,0
25,2010,1,28,23,-22,-2,1027,NW,7.15,0,0
19,2010,1,29,0,-22,-1,1027,NW,12.07,0,0
24,2010,1,29,1,-21,-4,1027,NW,15.2,0,0
25,2010,1,29,2,-21,-4,1026,cv,0.89,0,0
20,2010,1,29,3,-19,-8,1026,NE,1.79,0,0
24,2010,1,29,4,-20,-7,1025,cv,0.89,0,0
17,2010,1,29,5,-20,-8,1024,NW,1.79,0,0
10,2010,1,29,6,-18,-10,1024,cv,0.89,0,0
11,2010,1,29,7,-21,-2,1024,NW,4.02,0,0
16,2010,1,29,8,-21,-1,1025,NW,9.83,0,0
20,2010,1,29,9,-24,1,1025,NW,17.88,0,0
13,2010,1,29,10,-25,2,1025,NW,26.82,0,0
12,2010,1,29,11,-24,3,1024,NW,33.97,0,0
12,2010,1,29,12,-25,4,1023,NW,42.02,0,0
12,2010,1,29,13,-24,5,1022,NW,50.07,0,0
12,2010,1,29,14,-25,6,1020,NW,57.22,0,0
31,2010,1,29,15,-25,6,1020,NW,65.27,0,0
36,2010,1,29,16,-23,6,1020,NW,72.42,0,0
42,2010,1,29,17,-22,5,1020,NW,78.23,0,0
52,2010,1,29,18,-21,5,1020,NW,84.04,0,0
26,2010,1,29,19,-20,5,1020,NW,89.85,0,0
24,2010,1,29,20,-20,3,1020,NW,93.87,0,0
25,2010,1,29,21,-20,3,1020,NW,97.89,0,0
43,2010,1,29,22,-19,3,1021,NW,101.02,0,0
47,2010,1,29,23,-19,3,1020,NW,105.94,0,0
61,2010,1,30,0,-18,0,1020,NW,109.96,0,0
66,2010,1,30,1,-18,0,1020,NW,114.88,0,0
65,2010,1,30,2,-15,-1,1020,cv,1.79,0,0
70,2010,1,30,3,-15,-2,1020,NW,0.89,0,0
36,2010,1,30,4,-16,-1,1020,NW,4.02,0,0
37,2010,1,30,5,-16,-4,1019,NW,8.94,0,0
22,2010,1,30,6,-15,-5,1020,cv,0.89,0,0
24,2010,1,30,7,-16,-5,1020,NW,3.13,0,0
29,2010,1,30,8,-15,-6,1021,cv,0.89,0,0
35,2010,1,30,9,-15,0,1021,NW,4.02,0,0
35,2010,1,30,10,-18,3,1021,NW,8.04,0,0
33,2010,1,30,11,-21,5,1020,NW,12.96,0,0
32,2010,1,30,12,-22,6,1020,NW,18.77,0,0
25,2010,1,30,13,-22,7,1019,NW,25.92,0,0
16,2010,1,30,14,-22,7,1018,NW,35.75,0,0
26,2010,1,30,15,-23,7,1018,NW,45.58,0,0
32,2010,1,30,16,-23,7,1017,NW,52.73,0,0
36,2010,1,30,17,-22,6,1018,NW,58.54,0,0
37,2010,1,30,18,-21,5,1018,NW,64.35,0,0
45,2010,1,30,19,-21,5,1019,NW,70.16,0,0
71,2010,1,30,20,-19,4,1019,NW,74.18,0,0
67,2010,1,30,21,-19,5,1020,NW,78.2,0,0
69,2010,1,30,22,-19,2,1020,NW,81.33,0,0
94,2010,1,30,23,-18,2,1021,NW,84.46,0,0
85,2010,1,31,0,-18,1,1021,NW,87.59,0,0
35,2010,1,31,1,-18,1,1021,NW,90.72,0,0
26,2010,1,31,2,-16,-3,1022,NW,93.85,0,0
24,2010,1,31,3,-15,-2,1022,NW,95.64,0,0
20,2010,1,31,4,-15,0,1022,NW,99.66,0,0
16,2010,1,31,5,-17,1,1023,NW,105.47,0,0
18,2010,1,31,6,-15,0,1023,NW,109.49,0,0
19,2010,1,31,7,-18,0,1025,NW,113.51,0,0
22,2010,1,31,8,-17,0,1025,NW,116.64,0,0
17,2010,1,31,9,-17,2,1026,NW,120.66,0,0
18,2010,1,31,10,-19,3,1026,NW,129.6,0,0
11,2010,1,31,11,-19,4,1026,NW,138.54,0,0
11,2010,1,31,12,-20,5,1025,NW,145.69,0,0
16,2010,1,31,13,-17,5,1024,NE,4.02,0,0
18,2010,1,31,14,-18,6,1024,NE,7.15,0,0
17,2010,1,31,15,-18,6,1024,cv,0.89,0,0
19,2010,1,31,16,-18,5,1024,SE,1.79,0,0
26,2010,1,31,17,-17,4,1024,SE,3.58,0,0
24,2010,1,31,18,-17,1,1024,NE,1.79,0,0
54,2010,1,31,19,-15,-1,1025,NE,2.68,0,0
71,2010,1,31,20,-13,-1,1025,cv,0.89,0,0
129,2010,1,31,21,-8,-1,1026,SE,5.81,0,0
145,2010,1,31,22,-7,-2,1027,SE,10.73,0,0
101,2010,1,31,23,-7,-2,1027,SE,13.86,0,0
65,2010,2,1,0,-8,-3,1027,SE,15.65,0,0
70,2010,2,1,1,-9,-4,1027,NE,0.89,0,0
67,2010,2,1,2,-9,-4,1027,NE,1.78,0,0
76,2010,2,1,3,-9,-4,1027,cv,0.89,0,0
76,2010,2,1,4,-9,-4,1026,SE,0.89,0,0
68,2010,2,1,5,-9,-5,1027,cv,0.89,0,0
73,2010,2,1,6,-10,-4,1027,SE,0.89,0,0
73,2010,2,1,7,-10,-4,1027,cv,0.89,0,0
64,2010,2,1,8,-10,-6,1028,NE,0.89,0,0
53,2010,2,1,9,-9,-3,1028,SE,1.79,0,0
72,2010,2,1,10,-9,-2,1028,cv,0.89,0,0
78,2010,2,1,11,-9,-1,1028,SE,1.79,0,0
72,2010,2,1,12,-10,0,1027,SE,6.71,0,0
56,2010,2,1,13,-12,0,1026,SE,10.73,0,0
54,2010,2,1,14,-14,1,1026,SE,14.75,0,0
40,2010,2,1,15,-14,0,1025,SE,16.54,0,0
49,2010,2,1,16,-12,0,1026,SE,19.67,0,0
63,2010,2,1,17,-10,-1,1025,SE,21.46,0,0
66,2010,2,1,18,-9,-2,1026,SE,23.25,0,0
64,2010,2,1,19,-10,-2,1026,SE,26.38,0,0
63,2010,2,1,20,-10,-4,1027,SE,30.4,0,0
65,2010,2,1,21,-10,-5,1027,SE,34.42,0,0
64,2010,2,1,22,-10,-5,1027,SE,39.34,0,0
64,2010,2,1,23,-11,-7,1027,SE,41.13,0,0
62,2010,2,2,0,-10,-7,1028,SE,42.92,0,0
56,2010,2,2,1,-11,-8,1028,cv,0.89,0,0
87,2010,2,2,2,-11,-9,1028,cv,1.34,0,0
72,2010,2,2,3,-11,-10,1028,NE,1.79,0,0
104,2010,2,2,4,-12,-10,1028,cv,0.89,0,0
97,2010,2,2,5,-13,-11,1028,NE,0.89,0,0
96,2010,2,2,6,-11,-9,1028,cv,0.89,0,0
86,2010,2,2,7,-11,-8,1028,SE,0.89,0,0
85,2010,2,2,8,-10,-7,1029,NW,1.79,0,0
92,2010,2,2,9,-14,-6,1029,NE,4.92,0,0
55,2010,2,2,10,-18,-5,1029,NE,10.73,0,0
36,2010,2,2,11,-20,-3,1029,NE,14.75,0,0
27,2010,2,2,12,-20,-2,1028,NE,16.54,0,0
25,2010,2,2,13,-20,-1,1028,NE,18.33,0,0
28,2010,2,2,14,-20,0,1027,cv,1.79,0,0
32,2010,2,2,15,-22,0,1027,cv,2.68,0,0
35,2010,2,2,16,-22,1,1027,cv,3.57,0,0
43,2010,2,2,17,-19,-2,1027,NE,1.79,0,0
70,2010,2,2,18,-20,-4,1028,NW,3.13,0,0
83,2010,2,2,19,-21,-3,1029,NW,4.02,0,0
66,2010,2,2,20,-19,-6,1029,cv,0.89,0,0
70,2010,2,2,21,-16,-7,1029,NE,0.89,0,0
80,2010,2,2,22,-21,-5,1030,NW,1.79,0,0
88,2010,2,2,23,-19,-8,1030,NW,4.92,0,0
69,2010,2,3,0,-20,-8,1030,NW,8.05,0,0
71,2010,2,3,1,-21,-8,1030,cv,0.89,0,0
62,2010,2,3,2,-18,-10,1030,NE,0.89,0,0
73,2010,2,3,3,-17,-10,1030,cv,0.89,0,0
107,2010,2,3,4,-17,-12,1030,SE,0.89,0,0
94,2010,2,3,5,-17,-13,1030,NW,1.79,0,0
121,2010,2,3,6,-17,-13,1030,NW,4.92,0,0
132,2010,2,3,7,-19,-11,1030,cv,0.89,0,0
161,2010,2,3,8,-18,-11,1030,cv,1.34,0,0
120,2010,2,3,9,-18,-8,1030,NW,1.79,0,0
72,2010,2,3,10,-19,-4,1030,NE,3.13,0,0
58,2010,2,3,11,-20,-2,1030,NW,4.92,0,0
34,2010,2,3,12,-22,0,1029,NW,12.07,0,0
14,2010,2,3,13,-23,1,1027,NW,19.22,0,0
17,2010,2,3,14,-24,1,1026,NW,28.16,0,0
15,2010,2,3,15,-25,2,1026,NW,37.1,0,0
23,2010,2,3,16,-22,2,1026,NW,46.93,0,0
34,2010,2,3,17,-21,1,1026,NW,54.08,0,0
96,2010,2,3,18,-22,1,1026,NW,59,0,0
87,2010,2,3,19,-17,0,1027,NW,63.02,0,0
87,2010,2,3,20,-20,-4,1027,cv,0.89,0,0
95,2010,2,3,21,-20,-5,1028,NW,1.79,0,0
105,2010,2,3,22,-21,-6,1028,NW,4.92,0,0
114,2010,2,3,23,-21,-7,1028,cv,0.45,0,0
103,2010,2,4,0,-21,-7,1028,NW,1.79,0,0
99,2010,2,4,1,-21,-8,1028,NW,4.92,0,0
102,2010,2,4,2,-21,-9,1028,cv,0.89,0,0
104,2010,2,4,3,-19,-10,1028,cv,1.34,0,0
78,2010,2,4,4,-19,-10,1028,NW,1.79,0,0
33,2010,2,4,5,-19,-12,1028,cv,0.89,0,0
29,2010,2,4,6,-18,-12,1028,SE,0.89,0,0
27,2010,2,4,7,-20,-15,1028,NW,4.02,0,0
27,2010,2,4,8,-17,-10,1028,NW,8.04,0,0
26,2010,2,4,9,-19,-5,1028,NW,12.06,0,0
33,2010,2,4,10,-20,-3,1028,NW,15.19,0,0
29,2010,2,4,11,-20,-2,1028,NE,4.02,0,0
31,2010,2,4,12,-22,0,1027,NW,3.13,0,0
28,2010,2,4,13,-22,1,1025,NW,7.15,0,0
28,2010,2,4,14,-22,1,1025,NE,1.79,0,0
61,2010,2,4,15,-23,1,1024,NE,4.92,0,0
64,2010,2,4,16,-23,1,1024,NE,6.71,0,0
80,2010,2,4,17,-22,0,1024,NE,8.5,0,0
91,2010,2,4,18,-20,-4,1025,NE,11.63,0,0
79,2010,2,4,19,-22,-3,1026,NE,14.76,0,0
48,2010,2,4,20,-22,-3,1026,NE,15.65,0,0
59,2010,2,4,21,-20,-5,1027,NW,1.79,0,0
82,2010,2,4,22,-21,-3,1027,cv,0.89,0,0
63,2010,2,4,23,-19,-4,1027,NE,1.79,0,0
48,2010,2,5,0,-19,-4,1027,NE,4.92,0,0
54,2010,2,5,1,-19,-4,1027,NE,8.05,0,0
42,2010,2,5,2,-19,-4,1028,cv,0.89,0,0
47,2010,2,5,3,-19,-5,1028,NE,1.79,0,0
87,2010,2,5,4,-15,-5,1028,SE,1.79,0,0
105,2010,2,5,5,-13,-6,1028,NE,0.89,0,0
90,2010,2,5,6,-13,-7,1029,cv,0.89,0,0
101,2010,2,5,7,-12,-7,1030,cv,1.78,0,0
126,2010,2,5,8,-19,-6,1030,NE,3.13,0,0
114,2010,2,5,9,-18,-5,1031,NE,4.92,0,0
103,2010,2,5,10,-14,-4,1031,cv,1.79,0,0
114,2010,2,5,11,-13,-3,1031,SE,1.79,0,0
100,2010,2,5,12,-14,-2,1031,SE,3.58,0,0
72,2010,2,5,13,-13,-1,1030,SE,6.71,0,0
68,2010,2,5,14,-14,-1,1029,cv,1.79,0,0
72,2010,2,5,15,-13,-1,1029,SE,1.79,0,0
71,2010,2,5,16,-12,-1,1029,SE,3.58,0,0
80,2010,2,5,17,-12,-2,1030,SE,5.37,0,0
70,2010,2,5,18,-12,-4,1030,SE,6.26,0,0
63,2010,2,5,19,-13,-4,1031,SE,8.05,0,0
67,2010,2,5,20,-13,-5,1031,SE,8.94,0,0
62,2010,2,5,21,-12,-5,1032,SE,9.83,0,0
69,2010,2,5,22,-12,-6,1033,SE,11.62,0,0
58,2010,2,5,23,-11,-6,1033,SE,13.41,0,0
51,2010,2,6,0,-11,-7,1033,SE,15.2,0,0
51,2010,2,6,1,-11,-8,1033,SE,16.99,0,0
54,2010,2,6,2,-11,-8,1033,SE,18.78,0,0
45,2010,2,6,3,-11,-8,1033,SE,20.57,0,0
47,2010,2,6,4,-11,-7,1032,SE,23.7,0,0
85,2010,2,6,5,-11,-7,1032,SE,25.49,0,0
78,2010,2,6,6,-12,-7,1032,SE,27.28,0,0
68,2010,2,6,7,-12,-7,1032,SE,29.07,0,0
64,2010,2,6,8,-13,-7,1033,cv,0.89,0,0
65,2010,2,6,9,-12,-6,1033,SE,1.79,1,0
80,2010,2,6,10,-11,-5,1032,SE,4.92,0,0
74,2010,2,6,11,-11,-4,1032,SE,8.05,0,0
93,2010,2,6,12,-11,-3,1031,SE,11.18,0,0
77,2010,2,6,13,-11,-3,1030,SE,15.2,0,0
67,2010,2,6,14,-12,-2,1029,SE,19.22,0,0
84,2010,2,6,15,-12,-2,1029,SE,22.35,0,0
77,2010,2,6,16,-12,-2,1028,SE,25.48,0,0
83,2010,2,6,17,-12,-2,1027,SE,29.5,0,0
82,2010,2,6,18,-10,-3,1028,SE,33.52,0,0
100,2010,2,6,19,-9,-3,1029,SE,35.31,1,0
189,2010,2,6,20,-7,-4,1029,SE,37.1,2,0
99,2010,2,6,21,-6,-5,1028,SE,38.89,3,0
71,2010,2,6,22,-6,-5,1028,SE,42.02,4,0
43,2010,2,6,23,-6,-5,1027,SE,45.15,5,0
64,2010,2,7,0,-6,-5,1027,SE,46.94,6,0
68,2010,2,7,1,-7,-5,1026,SE,48.73,7,0
69,2010,2,7,2,-7,-5,1025,cv,0.89,8,0
65,2010,2,7,3,-7,-5,1025,cv,1.78,9,0
71,2010,2,7,4,-7,-6,1024,NW,0.89,10,0
77,2010,2,7,5,-7,-6,1024,cv,0.89,0,0
81,2010,2,7,6,-7,-6,1024,NW,0.89,0,0
88,2010,2,7,7,-7,-6,1023,NW,1.78,0,0
90,2010,2,7,8,-6,-5,1024,NE,1.79,0,0
92,2010,2,7,9,-6,-5,1024,NW,1.79,1,0
88,2010,2,7,10,-6,-4,1023,NW,3.58,0,0
80,2010,2,7,11,-6,-4,1023,cv,0.89,0,0
