pm2.5,dew_point,temperature,pressure,wind_direction,wind_speed,hours,rain_hours
140,-11,-4,1015,NW,18.79,0,0
147,-11,-3,1015,NE,3.13,0,0
158,-10,-1,1015,NE,6.26,0,0
153,-9,1,1015,NE,9.39,0,0
154,-9,3,1015,NW,1.79,0,0
143,-9,4,1014,NW,4.92,0,0
90,-9,6,1013,NW,8.05,0,0
55,-13,8,1012,NW,16.1,0,0
52,-14,8,1013,NW,24.15,0,0
41,-14,7,1014,NW,32.2,0,0
29,-13,7,1015,NW,39.35,0,0
37,-13,5,1016,NW,47.4,0,0
49,-12,4,1018,NW,52.32,0,0
56,-13,3,1019,NW,56.34,0,0
38,-14,3,1020,NW,62.15,0,0
37,-14,3,1021,NW,67.96,0,0
28,-14,0,1022,NW,71.98,0,0
20,-13,-1,1023,NW,76.9,0,0
22,-15,-1,1023,NE,7.15,0,0
27,-15,-1,1024,NE,12.07,0,0
34,-15,-2,1025,NE,16.09,0,0
27,-15,-2,1025,NE,21.01,0,0
32,-15,-3,1025,NE,25.03,0,0
28,-15,-3,1025,NW,3.13,0,0
28,-15,-3,1026,NW,8.05,0,0
18,-16,-3,1027,NW,12.97,0,0
17,-17,-2,1028,NW,20.12,0,0
16,-18,-2,1029,NW,25.93,0,0
18,-19,-1,1028,NW,35.76,0,0
16,-21,1,1027,NW,44.7,0,0
12,-24,1,1026,NW,53.64,0,0
13,-25,1,1026,NW,62.58,0,0
23,-25,1,1026,NW,72.41,0,0
21,-24,1,1026,NW,82.24,0,0
13,-25,0,1026,NW,91.18,0,0
14,-22,0,1027,NW,99.23,0,0
23,-20,-1,1027,NW,103.25,0,0
16,-21,-1,1027,NW,105.04,0,0
25,-21,-4,1028,NE,0.89,0,0
20,-21,-2,1027,NW,4.02,0,0
25,-22,-2,1027,NW,7.15,0,0
19,-22,-1,1027,NW,12.07,0,0
24,-21,-4,1027,NW,15.2,0,0
25,-21,-4,1026,cv,0.89,0,0
20,-19,-8,1026,NE,1.79,0,0
24,-20,-7,1025,cv,0.89,0,0
17,-20,-8,1024,NW,1.79,0,0
10,-18,-10,1024,cv,0.89,0,0
11,-21,-2,1024,NW,4.02,0,0
16,-21,-1,1025,NW,9.83,0,0
20,-24,1,1025,NW,17.88,0,0
13,-25,2,1025,NW,26.82,0,0
12,-24,3,1024,NW,33.97,0,0
12,-25,4,1023,NW,42.02,0,0
12,-24,5,1022,NW,50.07,0,0
12,-25,6,1020,NW,57.22,0,0
31,-25,6,1020,NW,65.27,0,0
36,-23,6,1020,NW,72.42,0,0
42,-22,5,1020,NW,78.23,0,0
52,-21,5,1020,NW,84.04,0,0
26,-20,5,1020,NW,89.85,0,0
24,-20,3,1020,NW,93.87,0,0
25,-20,3,1020,NW,97.89,0,0
43,-19,3,1021,NW,101.02,0,0
47,-19,3,1020,NW,105.94,0,0
61,-18,0,1020,NW,109.96,0,0
66,-18,0,1020,NW,114.88,0,0
65,-15,-1,1020,cv,1.79,0,0
70,-15,-2,1020,NW,0.89,0,0
36,-16,-1,1020,NW,4.02,0,0
37,-16,-4,1019,NW,8.94,0,0
22,-15,-5,1020,cv,0.89,0,0
24,-16,-5,1020,NW,3.13,0,0
29,-15,-6,1021,cv,0.89,0,0
35,-15,0,1021,NW,4.02,0,0
35,-18,3,1021,NW,8.04,0,0
33,-21,5,1020,NW,12.96,0,0
32,-22,6,1020,NW,18.77,0,0
25,-22,7,1019,NW,25.92,0,0
16,-22,7,1018,NW,35.75,0,0
26,-23,7,1018,NW,45.58,0,0
32,-23,7,1017,NW,52.73,0,0
36,-22,6,1018,NW,58.54,0,0
37,-21,5,1018,NW,64.35,0,0
45,-21,5,1019,NW,70.16,0,0
71,-19,4,1019,NW,74.18,0,0
67,-19,5,1020,NW,78.2,0,0
69,-19,2,1020,NW,81.33,0,0
94,-18,2,1021,NW,84.46,0,0
85,-18,1,1021,NW,87.59,0,0
35,-18,1,1021,NW,90.72,0,0
26,-16,-3,1022,NW,93.85,0,0
24,-15,-2,1022,NW,95.64,0,0
20,-15,0,1022,NW,99.66,0,0
16,-17,1,1023,NW,105.47,0,0
18,-15,0,1023,NW,109.49,0,0
19,-18,0,1025,NW,113.51,0,0
22,-17,0,1025,NW,116.64,0,0
17,-17,2,1026,NW,120.66,0,0
18,-19,3,1026,NW,129.6,0,0
11,-19,4,1026,NW,138.54,0,0
11,-20,5,1025,NW,145.69,0,0
16,-17,5,1024,NE,4.02,0,0
18,-18,6,1024,NE,7.15,0,0
17,-18,6,1024,cv,0.89,0,0
19,-18,5,1024,SE,1.79,0,0
26,-17,4,1024,SE,3.58,0,0
24,-17,1,1024,NE,1.79,0,0
54,-15,-1,1025,NE,2.68,0,0
71,-13,-1,1025,cv,0.89,0,0
129,-8,-1,1026,SE,5.81,0,0
145,-7,-2,1027,SE,10.73,0,0
101,-7,-2,1027,SE,13.86,0,0
65,-8,-3,1027,SE,15.65,0,0
70,-9,-4,1027,NE,0.89,0,0
67,-9,-4,1027,NE,1.78,0,0
76,-9,-4,1027,cv,0.89,0,0
76,-9,-4,1026,SE,0.89,0,0
68,-9,-5,1027,cv,0.89,0,0
73,-10,-4,1027,SE,0.89,0,0
73,-10,-4,1027,cv,0.89,0,0
64,-10,-6,1028,NE,0.89,0,0
53,-9,-3,1028,SE,1.79,0,0
72,-9,-2,1028,cv,0.89,0,0
78,-9,-1,1028,SE,1.79,0,0
72,-10,0,1027,SE,6.71,0,0
56,-12,0,1026,SE,10.73,0,0
54,-14,1,1026,SE,14.75,0,0
40,-14,0,1025,SE,16.54,0,0
49,-12,0,1026,SE,19.67,0,0
63,-10,-1,1025,SE,21.46,0,0
66,-9,-2,1026,SE,23.25,0,0
64,-10,-2,1026,SE,26.38,0,0
63,-10,-4,1027,SE,30.4,0,0
65,-10,-5,1027,SE,34.42,0,0
64,-10,-5,1027,SE,39.34,0,0
64,-11,-7,1027,SE,41.13,0,0
62,-10,-7,1028,SE,42.92,0,0
56,-11,-8,1028,cv,0.89,0,0
87,-11,-9,1028,cv,1.34,0,0
72,-11,-10,1028,NE,1.79,0,0
104,-12,-10,1028,cv,0.89,0,0
97,-13,-11,1028,NE,0.89,0,0
96,-11,-9,1028,cv,0.89,0,0
86,-11,-8,1028,SE,0.89,0,0
85,-10,-7,1029,NW,1.79,0,0
92,-14,-6,1029,NE,4.92,0,0
55,-18,-5,1029,NE,10.73,0,0
36,-20,-3,1029,NE,14.75,0,0
27,-20,-2,1028,NE,16.54,0,0
25,-20,-1,1028,NE,18.33,0,0
28,-20,0,1027,cv,1.79,0,0
32,-22,0,1027,cv,2.68,0,0
35,-22,1,1027,cv,3.57,0,0
43,-19,-2,1027,NE,1.79,0,0
70,-20,-4,1028,NW,3.13,0,0
83,-21,-3,1029,NW,4.02,0,0
66,-19,-6,1029,cv,0.89,0,0
70,-16,-7,1029,NE,0.89,0,0
80,-21,-5,1030,NW,1.79,0,0
88,-19,-8,1030,NW,4.92,0,0
69,-20,-8,1030,NW,8.05,0,0
71,-21,-8,1030,cv,0.89,0,0
62,-18,-10,1030,NE,0.89,0,0
73,-17,-10,1030,cv,0.89,0,0
107,-17,-12,1030,SE,0.89,0,0
94,-17,-13,1030,NW,1.79,0,0
121,-17,-13,1030,NW,4.92,0,0
132,-19,-11,1030,cv,0.89,0,0
161,-18,-11,1030,cv,1.34,0,0
120,-18,-8,1030,NW,1.79,0,0
72,-19,-4,1030,NE,3.13,0,0
58,-20,-2,1030,NW,4.92,0,0
34,-22,0,1029,NW,12.07,0,0
14,-23,1,1027,NW,19.22,0,0
17,-24,1,1026,NW,28.16,0,0
15,-25,2,1026,NW,37.1,0,0
23,-22,2,1026,NW,46.93,0,0
34,-21,1,1026,NW,54.08,0,0
96,-22,1,1026,NW,59,0,0
87,-17,0,1027,NW,63.02,0,0
87,-20,-4,1027,cv,0.89,0,0
95,-20,-5,1028,NW,1.79,0,0
105,-21,-6,1028,NW,4.92,0,0
114,-21,-7,1028,cv,0.45,0,0
103,-21,-7,1028,NW,1.79,0,0
99,-21,-8,1028,NW,4.92,0,0
102,-21,-9,1028,cv,0.89,0,0
104,-19,-10,1028,cv,1.34,0,0
78,-19,-10,1028,NW,1.79,0,0
33,-19,-12,1028,cv,0.89,0,0
29,-18,-12,1028,SE,0.89,0,0
27,-20,-15,1028,NW,4.02,0,0
27,-17,-10,1028,NW,8.04,0,0
26,-19,-5,1028,NW,12.06,0,0
33,-20,-3,1028,NW,15.19,0,0
29,-20,-2,1028,NE,4.02,0,0
31,-22,0,1027,NW,3.13,0,0
28,-22,1,1025,NW,7.15,0,0
28,-22,1,1025,NE,1.79,0,0
61,-23,1,1024,NE,4.92,0,0
64,-23,1,1024,NE,6.71,0,0
80,-22,0,1024,NE,8.5,0,0
91,-20,-4,1025,NE,11.63,0,0
79,-22,-3,1026,NE,14.76,0,0
48,-22,-3,1026,NE,15.65,0,0
59,-20,-5,1027,NW,1.79,0,0
82,-21,-3,1027,cv,0.89,0,0
63,-19,-4,1027,NE,1.79,0,0
48,-19,-4,1027,NE,4.92,0,0
54,-19,-4,1027,NE,8.05,0,0
42,-19,-4,1028,cv,0.89,0,0
47,-19,-5,1028,NE,1.79,0,0
87,-15,-5,1028,SE,1.79,0,0
105,-13,-6,1028,NE,0.89,0,0
90,-13,-7,1029,cv,0.89,0,0
101,-12,-7,1030,cv,1.78,0,0
126,-19,-6,1030,NE,3.13,0,0
114,-18,-5,1031,NE,4.92,0,0
103,-14,-4,1031,cv,1.79,0,0
114,-13,-3,1031,SE,1.79,0,0
100,-14,-2,1031,SE,3.58,0,0
72,-13,-1,1030,SE,6.71,0,0
68,-14,-1,1029,cv,1.79,0,0
72,-13,-1,1029,SE,1.79,0,0
71,-12,-1,1029,SE,3.58,0,0
80,-12,-2,1030,SE,5.37,0,0
70,-12,-4,1030,SE,6.26,0,0
63,-13,-4,1031,SE,8.05,0,0
67,-13,-5,1031,SE,8.94,0,0
62,-12,-5,1032,SE,9.83,0,0
69,-12,-6,1033,SE,11.62,0,0
58,-11,-6,1033,SE,13.41,0,0
51,-11,-7,1033,SE,15.2,0,0
51,-11,-8,1033,SE,16.99,0,0
54,-11,-8,1033,SE,18.78,0,0
45,-11,-8,1033,SE,20.57,0,0
47,-11,-7,1032,SE,23.7,0,0
85,-11,-7,1032,SE,25.49,0,0
78,-12,-7,1032,SE,27.28,0,0
68,-12,-7,1032,SE,29.07,0,0
64,-13,-7,1033,cv,0.89,0,0
65,-12,-6,1033,SE,1.79,1,0
80,-11,-5,1032,SE,4.92,0,0
74,-11,-4,1032,SE,8.05,0,0
93,-11,-3,1031,SE,11.18,0,0
77,-11,-3,1030,SE,15.2,0,0
67,-12,-2,1029,SE,19.22,0,0
84,-12,-2,1029,SE,22.35,0,0
77,-12,-2,1028,SE,25.48,0,0
83,-12,-2,1027,SE,29.5,0,0
82,-10,-3,1028,SE,33.52,0,0
100,-9,-3,1029,SE,35.31,1,0
189,-7,-4,1029,SE,37.1,2,0
99,-6,-5,1028,SE,38.89,3,0
71,-6,-5,1028,SE,42.02,4,0
43,-6,-5,1027,SE,45.15,5,0
64,-6,-5,1027,SE,46.94,6,0
68,-7,-5,1026,SE,48.73,7,0
69,-7,-5,1025,cv,0.89,8,0
65,-7,-5,1025,cv,1.78,9,0
71,-7,-6,1024,NW,0.89,10,0
77,-7,-6,1024,cv,0.89,0,0
81,-7,-6,1024,NW,0.89,0,0
88,-7,-6,1023,NW,1.78,0,0
90,-6,-5,1024,NE,1.79,0,0
92,-6,-5,1024,NW,1.79,1,0
88,-6,-4,1023,NW,3.58,0,0
80,-6,-4,1023,cv,0.89,0,0
100,-6,-3,1023,cv,1.78,0,0
105,-7,-3,1022,cv,2.67,0,0
118,-7,-3,1021,cv,3.56,0,0
125,-6,-2,1020,SE,1.79,0,0
141,-6,-2,1020,SE,3.58,0,0
152,-6,-3,1020,SE,5.37,0,0
164,-7,-4,1020,cv,0.89,0,0
147,-7,-5,1021,SE,0.89,0,0
162,-7,-5,1021,SE,1.78,0,0
157,-6,-4,1022,SE,2.67,0,0
156,-5,-3,1022,cv,0.89,0,0
160,-7,-5,1020,NE,1.79,0,0
178,-6,-4,1021,cv,0.89,0,0
187,-6,-5,1020,cv,1.34,0,0
181,-7,-6,1020,SE,0.89,0,0
185,-8,-6,1020,NE,0.89,0,0
197,-6,-5,1019,cv,0.89,0,0
180,-6,-4,1019,NE,1.79,0,0
172,-6,-4,1019,NW,1.79,0,0
166,-6,-4,1020,NW,4.92,0,0
136,-6,-4,1019,NW,8.05,0,0
133,-5,-3,1020,NW,12.07,0,0
140,-5,-2,1020,NW,15.2,0,0
159,-5,-1,1019,cv,0.89,0,0
169,-5,0,1019,cv,2.68,0,0
170,-5,2,1017,NW,1.79,0,0
184,-5,4,1017,cv,0.89,0,0
163,-5,5,1017,SE,1.79,0,0
140,-4,4,1017,SE,4.92,0,0
144,-4,3,1017,SE,6.71,0,0
166,-5,1,1019,cv,0.89,0,0
196,-4,0,1020,SE,0.89,0,0
227,-4,-1,1020,cv,0.89,0,0
210,-5,-2,1020,cv,1.78,0,0
233,-4,-2,1021,cv,2.23,0,0
258,-4,-3,1021,cv,3.12,0,0
247,-5,-3,1021,NW,1.79,0,0
230,-5,-3,1022,SE,0.89,0,0
273,-6,-4,1022,cv,0.89,0,0
253,-5,-3,1022,NW,0.89,0,0
254,-6,-5,1022,NW,2.68,0,0
241,-6,-5,1022,NW,5.81,0,0
229,-5,-4,1023,cv,0.89,0,0
199,-5,-4,1023,cv,1.34,0,0
193,-4,-3,1024,cv,2.23,0,0
207,-9,1,1025,NW,4.02,0,0
176,-15,2,1025,NW,8.04,0,0
91,-17,3,1025,NE,3.13,0,0
58,-18,4,1025,NE,4.92,0,0
39,-16,4,1024,cv,0.89,0,0
50,-14,5,1023,cv,1.78,0,0
51,-13,4,1023,SE,1.79,0,0
49,-12,4,1023,cv,0.89,0,0
54,-11,3,1024,SE,1.79,0,0
153,-10,2,1024,SE,3.58,0,0
181,-7,2,1025,SE,6.71,0,0
181,-6,0,1025,cv,0.89,0,0
182,-8,-1,1026,NE,3.13,0,0
156,-15,1,1026,NE,8.05,0,0
27,-18,1,1027,NE,12.07,0,0
16,-20,0,1028,NE,16.09,0,0
22,-19,0,1028,NE,21.01,0,0
21,-21,-1,1028,NE,25.03,0,0
6,-21,-1,1029,NE,29.95,0,0
8,-22,-2,1029,NE,34.87,0,0
8,-22,-2,1030,NE,39.79,0,0
8,-22,-3,1030,NE,45.6,0,0
10,-22,-3,1031,NE,51.41,0,0
9,-23,-4,1032,NE,58.56,0,0
20,-23,-4,1033,NE,65.71,0,0
14,-22,-3,1033,NE,71.52,0,0
16,-24,-2,1032,NE,77.33,0,0
14,-24,-1,1032,NE,83.14,0,0
10,-26,0,1031,NW,5.81,0,0
7,-26,0,1030,NE,5.81,0,0
8,-22,0,1030,NE,11.62,0,0
12,-22,0,1030,NE,17.43,0,0
15,-23,-1,1030,NE,24.58,0,0
8,-23,-1,1031,NE,31.73,0,0
11,-22,-1,1032,NE,38.88,0,0
18,-22,-2,1032,NE,44.69,0,0
16,-21,-2,1033,NE,50.5,0,0
11,-22,-2,1034,NE,56.31,0,0
10,-21,-3,1035,NE,61.23,0,0
11,-22,-3,1035,NE,67.04,0,0
10,-22,-3,1035,NE,72.85,0,0
10,-22,-3,1035,NE,77.77,0,0
12,-22,-4,1035,NE,82.69,0,0
12,-23,-4,1034,NE,89.84,0,0
10,-23,-5,1034,NE,95.65,0,0
10,-23,-5,1035,NW,5.81,0,0
9,-22,-6,1036,NW,9.83,0,0
9,-22,-5,1037,NW,14.75,0,0
11,-22,-4,1037,NW,19.67,0,0
12,-22,-4,1037,NW,25.48,0,0
12,-22,-3,1037,NE,5.81,0,0
12,-22,-3,1036,NE,11.62,0,0
21,-24,-2,1036,NW,4.92,0,0
18,-23,-2,1035,NE,4.02,0,0
13,-23,-2,1035,NE,7.15,0,0
18,-23,-2,1035,NW,4.02,0,0
17,-23,-2,1035,NE,4.92,0,0
19,-22,-3,1035,NE,8.05,0,0
22,-21,-3,1036,NE,11.18,0,0
20,-21,-5,1036,NW,3.13,0,0
24,-21,-5,1036,NW,8.05,0,0
19,-20,-5,1037,NW,11.18,0,0
13,-21,-5,1038,NE,4.02,0,0
17,-22,-5,1038,NE,9.83,0,0
22,-22,-6,1038,NE,14.75,0,0
16,-22,-6,1038,NE,18.77,0,0
16,-22,-7,1037,NE,22.79,0,0
11,-23,-8,1037,NW,3.13,0,0
10,-22,-8,1037,NW,7.15,0,0
9,-22,-9,1038,NW,11.17,0,0
11,-23,-9,1038,NW,14.3,0,0
14,-21,-9,1038,NW,17.43,0,0
21,-22,-6,1038,NE,4.02,0,0
26,-22,-5,1037,NE,7.15,0,0
21,-22,-4,1036,NW,3.13,0,0
19,-23,-3,1035,cv,3.13,0,0
13,-23,-2,1034,NW,3.13,0,0
13,-23,-1,1033,NW,6.26,0,0
13,-23,-1,1032,cv,1.79,0,0
13,-23,-1,1032,NE,1.79,0,0
11,-23,-1,1031,NE,3.58,0,0
19,-22,-3,1031,NE,5.37,0,0
22,-21,-4,1032,SE,0.89,0,0
50,-19,-5,1032,cv,0.89,0,0
58,-18,-6,1032,cv,1.34,0,0
60,-16,-8,1032,cv,1.79,0,0
69,-18,-8,1032,NE,0.89,0,0
108,-18,-8,1031,NW,3.13,0,0
51,-18,-11,1031,NW,6.26,0,0
54,-19,-8,1031,NW,8.05,0,0
38,-19,-11,1030,NW,11.18,0,0
27,-19,-10,1030,NW,14.31,0,0
23,-19,-11,1030,NW,16.1,0,0
27,-19,-11,1030,NW,19.23,0,0
28,-19,-11,1030,NW,21.02,0,0
24,-17,-10,1031,NW,24.15,0,0
26,-17,-7,1031,cv,0.89,0,0
23,-18,-5,1031,cv,1.78,0,0
37,-18,-3,1030,SE,1.79,0,0
46,-19,0,1029,cv,0.89,0,0
49,-20,1,1028,SE,1.79,0,0
53,-20,3,1027,cv,1.79,0,0
57,-20,3,1026,SE,3.13,0,0
51,-20,3,1026,SE,7.15,0,0
64,-20,2,1026,SE,11.17,0,0
100,-18,0,1026,SE,15.19,0,0
113,-15,-1,1027,SE,18.32,0,0
136,-15,0,1027,SE,22.34,0,0
213,-15,-4,1027,cv,0.89,0,0
259,-13,-5,1028,cv,1.78,0,0
267,-13,-6,1028,cv,2.67,0,0
351,-13,-7,1028,NE,0.89,0,0
980,-14,-7,1029,cv,0.89,0,0
NA,-14,-5,1029,NW,3.13,0,0
599,-14,-6,1030,NW,6.26,0,0
39,-14,-5,1030,NW,10.28,0,0
7,-17,-3,1030,NW,15.2,0,0
8,-17,-3,1031,NE,4.02,0,0
7,-18,-4,1032,NW,4.02,0,0
7,-20,-3,1033,NW,8.94,0,0
7,-21,-3,1034,NW,14.75,0,0
16,-22,-3,1035,NW,20.56,0,0
19,-22,-3,1035,NE,5.81,0,0
15,-23,-2,1035,NW,4.92,0,0
21,-24,-2,1033,NE,4.92,0,0
18,-23,-2,1033,NE,9.84,0,0
16,-24,-2,1032,NE,13.86,0,0
15,-24,-2,1032,NE,17.88,0,0
16,-23,-2,1032,NE,21.9,0,0
16,-23,-4,1033,NE,23.69,0,0
21,-22,-5,1033,cv,0.89,0,0
36,-23,-5,1035,NW,1.79,0,0
51,-22,-8,1035,NW,4.92,0,0
67,-21,-7,1036,NW,8.05,0,0
46,-22,-8,1036,NW,11.18,0,0
45,-21,-7,1036,NE,4.02,0,0
27,-22,-7,1037,NE,8.04,0,0
24,-22,-7,1036,NE,12.96,0,0
18,-22,-8,1037,cv,0.89,0,0
15,-22,-8,1036,cv,1.78,0,0
17,-22,-9,1036,NE,3.13,0,0
11,-22,-9,1036,NE,7.15,0,0
16,-22,-10,1037,NW,4.02,0,0
16,-21,-9,1037,NW,7.15,0,0
39,-22,-6,1038,NW,10.28,0,0
25,-23,-5,1038,NW,12.07,0,0
17,-23,-4,1037,NW,15.2,0,0
8,-23,-3,1036,NW,16.99,0,0
11,-23,-1,1035,NW,18.78,0,0
14,-23,0,1033,NE,4.02,0,0
15,-26,0,1032,cv,1.79,0,0
15,-26,0,1032,cv,2.68,0,0
13,-26,0,1032,cv,3.57,0,0
13,-23,-3,1033,SE,1.79,0,0
26,-22,-4,1033,SE,2.68,0,0
50,-21,-6,1034,cv,0.89,0,0
73,-20,-9,1034,NE,0.89,0,0
96,-20,-8,1034,cv,0.89,0,0
116,-18,-10,1034,NW,1.79,0,0
146,-17,-11,1034,NW,4.92,0,0
113,-19,-10,1034,NW,8.05,0,0
91,-19,-11,1034,NW,11.18,0,0
70,-20,-12,1034,NW,12.07,0,0
65,-18,-12,1033,cv,0.45,0,0
51,-17,-13,1033,NW,0.89,0,0
29,-20,-12,1033,NW,4.02,0,0
30,-20,-12,1033,NW,8.04,0,0
26,-18,-11,1033,NW,9.83,0,0
26,-19,-7,1033,NW,12.96,0,0
24,-20,-4,1032,cv,0.89,0,0
21,-20,-3,1032,cv,1.78,0,0
24,-21,-1,1031,NW,1.79,0,0
39,-21,1,1030,cv,0.89,0,0
79,-19,2,1028,SE,4.02,0,0
99,-16,3,1027,SE,8.04,0,0
118,-15,3,1027,SE,12.06,0,0
140,-15,1,1026,SE,15.19,0,0
159,-13,-1,1026,SE,18.32,0,0
161,-12,-1,1027,SE,20.11,0,0
167,-12,-3,1027,SE,21,0,0
178,-12,-5,1026,cv,0.89,0,0
192,-12,-6,1026,cv,1.78,0,0
198,-12,-4,1026,NE,0.89,0,0
207,-13,-6,1025,cv,0.89,0,0
237,-13,-5,1025,cv,1.78,0,0
247,-12,-6,1025,NW,3.13,0,0
227,-12,-5,1025,NW,7.15,0,0
176,-12,-3,1024,NW,11.17,0,0
113,-8,-1,1024,NW,19.22,0,0
46,-15,-1,1025,NW,28.16,0,0
18,-15,-2,1026,NW,35.31,0,0
13,-19,-3,1027,NW,42.46,0,0
22,-22,-2,1028,NW,54.53,0,0
15,-22,-1,1029,NW,63.47,0,0
18,-23,-1,1028,NW,74.65,0,0
18,-25,0,1028,NW,86.72,0,0
12,-25,1,1027,NW,97.9,0,0
11,-25,1,1027,NW,107.73,0,0
11,-26,2,1026,NW,118.91,0,0
12,-27,1,1026,NW,130.09,0,0
9,-25,1,1026,NW,139.03,0,0
9,-22,-3,1026,NE,1.79,0,0
27,-22,-2,1026,SE,0.89,0,0
31,-19,-4,1026,SE,2.68,0,0
39,-18,-4,1027,SE,4.47,0,0
49,-20,-4,1027,SE,6.26,0,0
48,-18,-8,1027,SE,9.39,0,0
50,-19,-6,1027,cv,0.45,0,0
38,-19,-7,1027,NW,0.89,0,0
36,-17,-9,1026,NE,0.89,0,0
41,-18,-9,1026,cv,0.89,0,0
80,-16,-10,1025,NE,0.89,0,0
70,-18,-9,1025,NW,0.89,0,0
74,-18,-11,1026,NE,1.79,0,0
77,-18,-11,1026,cv,0.89,0,0
87,-17,-8,1026,cv,1.78,0,0
107,-18,-4,1027,NW,3.13,0,0
54,-17,0,1026,cv,0.89,0,0
36,-21,2,1026,cv,1.78,0,0
34,-21,3,1024,cv,2.67,0,0
19,-21,5,1022,NW,5.81,0,0
26,-21,5,1021,NW,11.62,0,0
27,-21,6,1021,NW,13.41,0,0
27,-21,4,1021,SE,5.81,0,0
29,-21,4,1021,SE,9.83,0,0
41,-21,3,1021,cv,4.02,0,0
47,-20,2,1021,SE,4.92,0,0
115,-20,3,1021,SE,8.94,0,0
265,-20,2,1021,SE,12.96,0,0
236,-17,-1,1021,SE,14.75,0,0
296,-16,-3,1021,cv,0.89,0,0
159,-15,-5,1020,cv,1.78,0,0
119,-15,-6,1020,cv,2.67,0,0
115,-14,-7,1019,cv,3.56,0,0
168,-15,-8,1019,cv,4.45,0,0
177,-15,-8,1018,cv,4.9,0,0
191,-15,-8,1018,cv,5.79,0,0
185,-15,-9,1018,NW,1.79,0,0
157,-15,-9,1018,NW,3.58,0,0
114,-13,-6,1018,NE,0.89,0,0
117,-14,-2,1018,NE,2.68,0,0
112,-15,1,1018,NE,4.47,0,0
107,-17,4,1017,cv,0.89,0,0
96,-16,7,1017,cv,1.78,0,0
99,-16,9,1016,SE,4.02,0,0
82,-17,10,1015,SE,5.81,0,0
58,-18,11,1014,SE,8.94,0,0
40,-18,10,1014,cv,3.13,0,0
45,-18,9,1014,SE,3.13,0,0
44,-19,7,1014,SE,6.26,0,0
49,-18,7,1014,SE,10.28,0,0
65,-16,1,1015,cv,0.89,0,0
101,-14,-1,1015,cv,1.78,0,0
146,-13,-2,1015,cv,2.67,0,0
165,-13,-3,1015,cv,3.56,0,0
205,-12,-4,1015,cv,4.45,0,0
191,-14,-1,1015,cv,5.34,0,0
204,-14,-3,1015,NW,0.89,0,0
190,-12,-5,1014,NW,1.78,0,0
174,-12,-6,1014,NW,3.57,0,0
144,-12,-6,1014,NW,5.36,0,0
120,-12,-7,1014,SE,0.89,0,0
122,-13,-8,1014,NW,1.79,0,0
152,-11,-6,1014,cv,0.89,0,0
158,-12,0,1015,NE,1.79,0,0
178,-12,3,1014,SE,1.79,0,0
184,-11,5,1014,SE,3.58,0,0
184,-10,7,1013,SE,5.37,0,0
185,-9,8,1012,SE,8.5,0,0
175,-9,9,1011,SE,11.63,0,0
165,-8,9,1010,SE,14.76,0,0
150,-8,9,1011,cv,0.89,0,0
163,-8,8,1010,cv,1.78,0,0
172,-8,7,1010,NW,3.13,0,0
184,-8,5,1011,NW,4.92,0,0
178,-9,2,1011,NE,1.79,0,0
211,-7,-1,1011,SE,0.89,0,0
213,-8,-2,1012,cv,0.45,0,0
282,-8,-2,1011,cv,1.34,0,0
261,-7,-2,1011,cv,2.23,0,0
215,-6,-1,1011,cv,2.68,0,0
233,-6,-2,1011,cv,3.57,0,0
235,-6,-2,1011,NW,0.89,0,0
214,-7,-2,1011,NW,2.68,0,0
205,-8,-3,1011,NW,4.47,0,0
206,-8,-5,1011,NW,7.6,0,0
220,-7,-3,1012,NW,9.39,0,0
191,-6,-1,1013,NW,12.52,0,0
189,-6,3,1014,NW,17.44,0,0
109,-8,6,1014,NW,22.36,0,0
65,-8,10,1014,NW,25.49,0,0
35,-13,12,1014,NW,31.3,0,0
35,-15,13,1013,NW,36.22,0,0
27,-15,14,1012,NW,42.03,0,0
36,-15,14,1012,NW,47.84,0,0
30,-15,14,1012,NW,51.86,0,0
23,-15,12,1013,NE,3.13,0,0
20,-15,9,1014,cv,0.89,0,0
30,-13,4,1015,cv,1.78,0,0
69,-13,4,1016,cv,2.67,0,0
99,-12,4,1017,SE,1.79,0,0
117,-3,2,1018,SE,7.6,0,0
154,-6,1,1019,SE,11.62,0,0
154,-6,-1,1020,cv,0.89,0,0
136,-5,0,1021,cv,1.34,0,0
143,-6,-2,1021,SE,1.79,0,0
132,-7,-1,1021,SE,4.92,0,0
100,-8,-3,1021,SE,6.71,0,0
89,-8,-3,1021,SE,8.5,0,0
90,-7,-3,1021,SE,10.29,0,0
90,-8,-4,1021,SE,12.08,0,0
99,-7,-2,1022,SE,15.21,0,0
92,-7,-1,1022,SE,19.23,0,0
80,-8,0,1022,SE,23.25,0,0
56,-9,2,1022,SE,26.38,0,0
60,-10,3,1020,SE,31.3,0,0
72,-10,3,1019,SE,34.43,0,0
76,-10,4,1018,SE,38.45,0,0
79,-10,5,1017,SE,42.47,0,0
84,-10,4,1016,SE,45.6,0,0
92,-9,3,1015,SE,48.73,0,0
100,-8,2,1015,SE,49.62,0,0
95,-7,0,1015,SE,51.41,0,0
81,-7,-1,1014,cv,0.89,0,0
95,-7,0,1014,SE,3.13,0,0
87,-6,-1,1014,SE,4.92,0,0
86,-7,-2,1014,cv,0.89,0,0
90,-7,-4,1013,NE,0.89,0,0
111,-6,-4,1013,SE,0.89,0,0
104,-7,-4,1012,cv,0.89,0,0
